TABLEU,C1_AGE,C1_RANKING,C1_NATIONALITY,C1_HANDNESS,C1_WEAPON,C2_AGE,C2_RANKING,C2_NATIONALITY,C2_HANDNESS,C2_WEAPON,WINNER
8,26,4, CHINA,1.0,2.0,35,9999999, PHILIPPINES,0.0,2.0,0.0
8,24,7, HONG KONG,1.0,2.0,30,33, JAPAN,1.0,2.0,0.0
8,25,266, KOREA,1.0,2.0,33,6, KOREA,1.0,2.0,1.0
8,32,36, KOREA,0.0,2.0,26,15, CHINA,0.0,2.0,1.0
4,26,4, CHINA,1.0,2.0,24,7, HONG KONG,1.0,2.0,1.0
4,33,6, KOREA,1.0,2.0,26,15, CHINA,0.0,2.0,0.0
2,24,7, HONG KONG,1.0,2.0,33,6, KOREA,1.0,2.0,1.0
32,32,62, KAZAKHSTAN,0.0,2.0,22,90, HONG KONG,1.0,2.0,0.0
32,24,9999999, CHINESE TAIPEI,1.0,2.0,31,8, JAPAN,1.0,2.0,1.0
32,24,84, JAPAN,0.0,2.0,20,56, UZBEKISTAN,0.0,2.0,0.0
32,22,96, CHINA,1.0,2.0,31,16, KOREA,0.0,2.0,1.0
32,34,18, KOREA,0.0,2.0,26,66, CHINA,0.0,2.0,0.0
32,21,9, JAPAN,0.0,2.0,26,9999999, CHINA,1.0,2.0,0.0
32,25,212, CHINESE TAIPEI,0.0,2.0,17,134, KYRGYZSTAN,1.0,2.0,0.0
32,21,9999999, PHILIPPINES,0.0,2.0,25,28, HONG KONG,0.0,2.0,1.0
32,33,220, SINGAPORE,0.0,2.0,21,274, CHINESE TAIPEI,1.0,2.0,1.0
32,27,987, KYRGYZSTAN,0.0,2.0,27,207, IRAN,0.0,2.0,0.0
32,21,161, UZBEKISTAN,0.0,2.0,27,51, JAPAN,0.0,2.0,1.0
32,37,127, IRAN,0.0,2.0,27,69, KAZAKHSTAN,0.0,2.0,1.0
32,34,5, KOREA,0.0,2.0,22,79, CHINA,0.0,2.0,0.0
32,28,342, IRAN,0.0,2.0,27,244, HONG KONG,1.0,2.0,0.0
32,29,242, AUSTRALIA,0.0,2.0,27,7, KAZAKHSTAN,1.0,2.0,1.0
32,34,61, UZBEKISTAN,0.0,2.0,23,3, KOREA,0.0,2.0,0.0
16,32,62, KAZAKHSTAN,0.0,2.0,31,8, JAPAN,1.0,2.0,0.0
16,24,84, JAPAN,0.0,2.0,31,16, KOREA,0.0,2.0,1.0
16,34,18, KOREA,0.0,2.0,21,9, JAPAN,0.0,2.0,0.0
16,25,212, CHINESE TAIPEI,0.0,2.0,25,28, HONG KONG,0.0,2.0,0.0
16,21,274, CHINESE TAIPEI,1.0,2.0,27,987, KYRGYZSTAN,0.0,2.0,0.0
16,27,51, JAPAN,0.0,2.0,27,69, KAZAKHSTAN,0.0,2.0,1.0
16,34,5, KOREA,0.0,2.0,28,342, IRAN,0.0,2.0,0.0
16,27,7, KAZAKHSTAN,1.0,2.0,34,61, UZBEKISTAN,0.0,2.0,0.0
8,32,62, KAZAKHSTAN,0.0,2.0,31,16, KOREA,0.0,2.0,1.0
8,34,18, KOREA,0.0,2.0,25,212, CHINESE TAIPEI,0.0,2.0,0.0
8,21,274, CHINESE TAIPEI,1.0,2.0,27,69, KAZAKHSTAN,0.0,2.0,1.0
8,34,5, KOREA,0.0,2.0,27,7, KAZAKHSTAN,1.0,2.0,0.0
4,31,16, KOREA,0.0,2.0,34,18, KOREA,0.0,2.0,0.0
4,27,69, KAZAKHSTAN,0.0,2.0,34,5, KOREA,0.0,2.0,0.0
2,31,16, KOREA,0.0,2.0,27,69, KAZAKHSTAN,0.0,2.0,1.0
32,34,16, KOREA,1.0,1.0,19,91, AUSTRALIA,0.0,1.0,0.0
32,22,75, CHINESE TAIPEI,0.0,1.0,26,115, AUSTRALIA,0.0,1.0,1.0
32,28,9999999, CHINA,1.0,1.0,21,482, HONG KONG,0.0,1.0,0.0
32,18,117, SINGAPORE,1.0,1.0,19,19, JAPAN,0.0,1.0,1.0
32,24,349, LEBANON,1.0,1.0,18,141, PHILIPPINES,0.0,1.0,0.0
32,21,15, JAPAN,1.0,1.0,30,25, KOREA,0.0,1.0,1.0
32,33,113, HONG KONG,0.0,1.0,24,52, HONG KONG,0.0,1.0,1.0
32,20,9999999, SINGAPORE,0.0,1.0,22,24, CHINA,1.0,1.0,1.0
32,22,162, VIETNAM,0.0,1.0,19,158, CHINESE TAIPEI,0.0,1.0,0.0
32,19,484, CHINESE TAIPEI,0.0,1.0,22,104, CHINA,0.0,1.0,1.0
32,31,183, KOREA,0.0,1.0,29,114, HONG KONG,0.0,1.0,1.0
32,23,172, MACAO,1.0,1.0,22,298, JAPAN,0.0,1.0,1.0
32,22,29, CHINA,0.0,1.0,16,119, PHILIPPINES,0.0,1.0,0.0
32,27,9999999, MALAYSIA,1.0,1.0,37,11, KOREA,1.0,1.0,1.0
32,20,476, SINGAPORE,0.0,1.0,23,9999999, THAILAND,1.0,1.0,0.0
32,33,9999999, VIETNAM,0.0,1.0,29,68, JAPAN,0.0,1.0,1.0
16,34,16, KOREA,1.0,1.0,26,115, AUSTRALIA,0.0,1.0,0.0
16,28,9999999, CHINA,1.0,1.0,19,19, JAPAN,0.0,1.0,1.0
16,24,349, LEBANON,1.0,1.0,30,25, KOREA,0.0,1.0,1.0
16,24,52, HONG KONG,0.0,1.0,22,24, CHINA,1.0,1.0,1.0
16,22,162, VIETNAM,0.0,1.0,22,104, CHINA,0.0,1.0,1.0
16,29,114, HONG KONG,0.0,1.0,22,298, JAPAN,0.0,1.0,1.0
16,22,29, CHINA,0.0,1.0,37,11, KOREA,1.0,1.0,1.0
16,20,476, SINGAPORE,0.0,1.0,29,68, JAPAN,0.0,1.0,1.0
8,34,16, KOREA,1.0,1.0,19,19, JAPAN,0.0,1.0,0.0
8,30,25, KOREA,0.0,1.0,22,24, CHINA,1.0,1.0,1.0
8,22,104, CHINA,0.0,1.0,22,298, JAPAN,0.0,1.0,1.0
8,37,11, KOREA,1.0,1.0,29,68, JAPAN,0.0,1.0,0.0
4,34,16, KOREA,1.0,1.0,22,24, CHINA,1.0,1.0,1.0
4,22,298, JAPAN,0.0,1.0,37,11, KOREA,1.0,1.0,1.0
2,22,24, CHINA,1.0,1.0,37,11, KOREA,1.0,1.0,0.0
32,38,68, ESTONIA,1.0,2.0,26,28, ESTONIA,0.0,2.0,1.0
32,23,109, GERMANY,0.0,2.0,24,29, ITALY,0.0,2.0,0.0
32,24,124, ROMANIA,0.0,2.0,33,128, ISRAEL,0.0,2.0,1.0
32,24,51, UKRAINE,0.0,2.0,23,10, FRANCE,0.0,2.0,0.0
32,32,53, GERMANY,1.0,2.0,24,60, ROMANIA,0.0,2.0,0.0
32,38,9999999, RUSSIA,0.0,2.0,27,24, ITALY,1.0,2.0,0.0
32,44,166, GREECE,0.0,2.0,23,69, HUNGARY,0.0,2.0,1.0
32,26,43, HUNGARY,0.0,2.0,29,19, POLAND,0.0,2.0,1.0
32,29,13, ITALY,0.0,2.0,21,107, SWEDEN,0.0,2.0,0.0
32,32,56, POLAND,1.0,2.0,36,3, HUNGARY,1.0,2.0,1.0
32,27,39, UKRAINE,0.0,2.0,36,73, SPAIN,0.0,2.0,0.0
32,19,165, SWEDEN,1.0,2.0,31,5, UKRAINE,0.0,2.0,1.0
32,33,1, ITALY,0.0,2.0,31,105, LUXEMBOURG,1.0,2.0,1.0
32,33,25, ESTONIA,0.0,2.0,25,26, FRANCE,1.0,2.0,1.0
32,30,32, POLAND,1.0,2.0,26,152, FRANCE,0.0,2.0,1.0
32,26,38, RUSSIA,1.0,2.0,27,16, RUSSIA,0.0,2.0,1.0
16,26,28, ESTONIA,0.0,2.0,23,109, GERMANY,0.0,2.0,0.0
16,33,128, ISRAEL,0.0,2.0,24,51, UKRAINE,0.0,2.0,0.0
16,32,53, GERMANY,1.0,2.0,38,9999999, RUSSIA,0.0,2.0,0.0
16,23,69, HUNGARY,0.0,2.0,29,19, POLAND,0.0,2.0,1.0
16,29,13, ITALY,0.0,2.0,36,3, HUNGARY,1.0,2.0,1.0
16,27,39, UKRAINE,0.0,2.0,31,5, UKRAINE,0.0,2.0,1.0
16,31,105, LUXEMBOURG,1.0,2.0,25,26, FRANCE,1.0,2.0,0.0
16,26,152, FRANCE,0.0,2.0,27,16, RUSSIA,0.0,2.0,1.0
8,26,28, ESTONIA,0.0,2.0,33,128, ISRAEL,0.0,2.0,0.0
8,32,53, GERMANY,1.0,2.0,29,19, POLAND,0.0,2.0,0.0
8,36,3, HUNGARY,1.0,2.0,31,5, UKRAINE,0.0,2.0,0.0
8,31,105, LUXEMBOURG,1.0,2.0,27,16, RUSSIA,0.0,2.0,1.0
4,26,28, ESTONIA,0.0,2.0,32,53, GERMANY,1.0,2.0,1.0
4,36,3, HUNGARY,1.0,2.0,27,16, RUSSIA,0.0,2.0,1.0
2,32,53, GERMANY,1.0,2.0,27,16, RUSSIA,0.0,2.0,1.0
32,25,191, KOREA,0.0,0.0,27,203, AUSTRALIA,0.0,0.0,0.0
32,23,35, JAPAN,0.0,0.0,22,30, CHINA,0.0,0.0,1.0
32,29,41, KOREA,0.0,0.0,20,196, SINGAPORE,0.0,0.0,0.0
32,28,139, INDONESIA,0.0,0.0,28,43, JAPAN,0.0,0.0,1.0
32,22,67, HONG KONG,0.0,0.0,27,9999999, VIETNAM,1.0,0.0,0.0
32,22,355, THAILAND,0.0,0.0,25,158, KAZAKHSTAN,0.0,0.0,1.0
32,20,130, CHINA,0.0,0.0,21,143, KAZAKHSTAN,0.0,0.0,0.0
32,27,200, SINGAPORE,0.0,0.0,22,9999999, CHINA,0.0,0.0,1.0
32,26,59, KAZAKHSTAN,0.0,0.0,24,423, CHINESE TAIPEI,1.0,0.0,0.0
32,27,9999999, HONG KONG,1.0,0.0,26,9999999, CHINA,0.0,0.0,0.0
32,20,37, JAPAN,0.0,0.0,23,134, KAZAKHSTAN,0.0,0.0,0.0
32,22,62, IRAN,0.0,0.0,25,54, KOREA,0.0,0.0,1.0
32,30,8, KOREA,1.0,0.0,30,78, HONG KONG,0.0,0.0,0.0
32,22,162, THAILAND,0.0,0.0,27,49, HONG KONG,0.0,0.0,1.0
32,25,60, INDIA,0.0,0.0,26,122, IRAN,0.0,0.0,0.0
32,24,123, IRAN,0.0,0.0,27,36, JAPAN,0.0,0.0,1.0
16,25,191, KOREA,0.0,0.0,22,30, CHINA,0.0,0.0,0.0
16,29,41, KOREA,0.0,0.0,28,43, JAPAN,0.0,0.0,1.0
16,22,67, HONG KONG,0.0,0.0,25,158, KAZAKHSTAN,0.0,0.0,0.0
16,20,130, CHINA,0.0,0.0,22,9999999, CHINA,0.0,0.0,1.0
16,26,59, KAZAKHSTAN,0.0,0.0,27,9999999, HONG KONG,1.0,0.0,0.0
16,20,37, JAPAN,0.0,0.0,25,54, KOREA,0.0,0.0,0.0
16,30,8, KOREA,1.0,0.0,27,49, HONG KONG,0.0,0.0,0.0
16,25,60, INDIA,0.0,0.0,27,36, JAPAN,0.0,0.0,0.0
8,25,191, KOREA,0.0,0.0,28,43, JAPAN,0.0,0.0,0.0
8,22,67, HONG KONG,0.0,0.0,22,9999999, CHINA,0.0,0.0,1.0
8,26,59, KAZAKHSTAN,0.0,0.0,20,37, JAPAN,0.0,0.0,1.0
8,30,8, KOREA,1.0,0.0,25,60, INDIA,0.0,0.0,0.0
4,25,191, KOREA,0.0,0.0,22,9999999, CHINA,0.0,0.0,0.0
4,20,37, JAPAN,0.0,0.0,30,8, KOREA,1.0,0.0,1.0
2,25,191, KOREA,0.0,0.0,30,8, KOREA,1.0,0.0,1.0
32,32,82, ARGENTINA,1.0,1.0,27,9999999, PUERTO RICO,1.0,1.0,0.0
32,30,150, ARGENTINA,1.0,1.0,25,485, ARGENTINA,1.0,1.0,0.0
32,27,192, CHILE,0.0,1.0,23,8, CANADA,1.0,1.0,1.0
32,29,13, USA,0.0,1.0,29,155, PERU,0.0,2.0,0.0
32,20,9999999, PUERTO RICO,1.0,1.0,20,152, BRAZIL,0.0,1.0,1.0
32,24,102, MEXICO,0.0,1.0,23,166, ARGENTINA,0.0,1.0,1.0
32,25,89, BRAZIL,1.0,1.0,16,485, CHILE,0.0,1.0,0.0
32,21,164, BRAZIL,0.0,1.0,27,84, MEXICO,0.0,1.0,1.0
32,21,80, BRAZIL,0.0,1.0,22,325, MEXICO,0.0,1.0,0.0
32,30,168, CHILE,0.0,1.0,24,38, CANADA,0.0,1.0,1.0
32,30,187, CANADA,1.0,1.0,18,338, PUERTO RICO,0.0,1.0,0.0
16,24,3, USA,0.0,1.0,32,82, ARGENTINA,1.0,1.0,0.0
16,30,150, ARGENTINA,1.0,1.0,23,8, CANADA,1.0,1.0,1.0
16,29,13, USA,0.0,1.0,20,152, BRAZIL,0.0,1.0,0.0
16,21,139, USA,0.0,1.0,31,22, CANADA,0.0,1.0,0.0
16,25,89, BRAZIL,1.0,1.0,27,84, MEXICO,0.0,1.0,1.0
16,21,80, BRAZIL,0.0,1.0,24,38, CANADA,0.0,1.0,1.0
16,30,187, CANADA,1.0,1.0,24,32, USA,1.0,1.0,1.0
8,24,3, USA,0.0,1.0,23,8, CANADA,1.0,1.0,0.0
8,21,139, USA,0.0,1.0,27,84, MEXICO,0.0,1.0,0.0
8,24,38, CANADA,0.0,1.0,24,32, USA,1.0,1.0,1.0
4,24,3, USA,0.0,1.0,29,13, USA,0.0,1.0,0.0
4,21,139, USA,0.0,1.0,24,32, USA,1.0,1.0,0.0
2,24,3, USA,0.0,1.0,21,139, USA,0.0,1.0,0.0
32,26,71, CHINA,0.0,1.0,23,223, SINGAPORE,1.0,1.0,0.0
32,22,51, AUSTRALIA,1.0,1.0,24,282, HONG KONG,0.0,1.0,1.0
32,21,15, HONG KONG,1.0,1.0,23,157, AUSTRALIA,0.0,1.0,0.0
32,33,25, HONG KONG,0.0,1.0,25,56, CHINA,1.0,1.0,0.0
32,33,27, KOREA,0.0,1.0,21,226, UZBEKISTAN,1.0,1.0,0.0
32,23,525, CHINESE TAIPEI,0.0,1.0,22,142, PHILIPPINES,0.0,1.0,0.0
32,21,49, JAPAN,0.0,1.0,23,243, VIETNAM,0.0,1.0,0.0
32,22,140, THAILAND,0.0,1.0,22,35, JAPAN,1.0,1.0,1.0
32,29,18, KOREA,1.0,1.0,20,137, SINGAPORE,0.0,1.0,0.0
32,21,89, AUSTRALIA,1.0,1.0,25,22, HONG KONG,0.0,1.0,1.0
32,20,66, JAPAN,0.0,1.0,24,707, VIETNAM,0.0,1.0,0.0
32,21,234, VIETNAM,1.0,1.0,21,24, JAPAN,0.0,1.0,1.0
32,24,335, CHINA,1.0,1.0,20,159, SINGAPORE,0.0,1.0,0.0
32,25,132, AUSTRALIA,0.0,0.0,22,193, CHINA,0.0,1.0,1.0
32,30,10, KOREA,0.0,1.0,26,152, PHILIPPINES,0.0,1.0,0.0
32,31,120, CHINESE TAIPEI,0.0,1.0,29,99, KOREA,0.0,1.0,1.0
16,26,71, CHINA,0.0,1.0,24,282, HONG KONG,0.0,1.0,0.0
16,21,15, HONG KONG,1.0,1.0,33,25, HONG KONG,0.0,1.0,0.0
16,33,27, KOREA,0.0,1.0,23,525, CHINESE TAIPEI,0.0,1.0,0.0
16,21,49, JAPAN,0.0,1.0,22,35, JAPAN,1.0,1.0,1.0
16,29,18, KOREA,1.0,1.0,25,22, HONG KONG,0.0,1.0,0.0
16,20,66, JAPAN,0.0,1.0,21,24, JAPAN,0.0,1.0,1.0
16,24,335, CHINA,1.0,1.0,22,193, CHINA,0.0,1.0,0.0
16,30,10, KOREA,0.0,1.0,29,99, KOREA,0.0,1.0,0.0
8,26,71, CHINA,0.0,1.0,21,15, HONG KONG,1.0,1.0,1.0
8,33,27, KOREA,0.0,1.0,22,35, JAPAN,1.0,1.0,0.0
8,29,18, KOREA,1.0,1.0,21,24, JAPAN,0.0,1.0,0.0
8,24,335, CHINA,1.0,1.0,30,10, KOREA,0.0,1.0,0.0
4,21,15, HONG KONG,1.0,1.0,33,27, KOREA,0.0,1.0,0.0
4,29,18, KOREA,1.0,1.0,24,335, CHINA,1.0,1.0,0.0
2,21,15, HONG KONG,1.0,1.0,29,18, KOREA,1.0,1.0,1.0
32,21,511, MEXICO,0.0,0.0,26,61, MEXICO,0.0,0.0,0.0
32,22,161, VENEZUELA,0.0,0.0,29,603, CHILE,0.0,0.0,0.0
32,31,164, VENEZUELA,0.0,0.0,24,90, CANADA,0.0,0.0,1.0
32,20,155, COLOMBIA,0.0,0.0,24,9999999, BRAZIL,0.0,0.0,0.0
32,27,9999999, CHILE,0.0,0.0,22,88, COLOMBIA,0.0,0.0,1.0
32,24,24, CANADA,0.0,0.0,29,226, ARGENTINA,0.0,0.0,0.0
32,22,9999999, COLOMBIA,0.0,0.0,28,85, CHILE,0.0,0.0,1.0
32,21,53, ARGENTINA,0.0,0.0,22,104, MEXICO,0.0,0.0,0.0
16,23,1, USA,1.0,0.0,21,511, MEXICO,0.0,0.0,0.0
16,22,161, VENEZUELA,0.0,0.0,29,78, VIRGIN ISLANDS,0.0,0.0,0.0
16,28,535, CANADA,1.0,0.0,24,90, CANADA,0.0,0.0,0.0
16,20,155, COLOMBIA,0.0,0.0,23,499, VENEZUELA,0.0,0.0,1.0
16,28,16, USA,0.0,0.0,22,88, COLOMBIA,0.0,0.0,0.0
16,24,24, CANADA,0.0,0.0,23,64, ARGENTINA,0.0,0.0,0.0
16,30,113, USA,1.0,0.0,28,85, CHILE,0.0,0.0,0.0
16,21,53, ARGENTINA,0.0,0.0,24,84, USA,0.0,0.0,1.0
8,23,1, USA,1.0,0.0,22,161, VENEZUELA,0.0,0.0,0.0
8,28,535, CANADA,1.0,0.0,23,499, VENEZUELA,0.0,0.0,0.0
8,28,16, USA,0.0,0.0,24,24, CANADA,0.0,0.0,0.0
8,30,113, USA,1.0,0.0,24,84, USA,0.0,0.0,0.0
4,23,1, USA,1.0,0.0,28,535, CANADA,1.0,0.0,0.0
4,28,16, USA,0.0,0.0,30,113, USA,1.0,0.0,0.0
2,23,1, USA,1.0,0.0,28,16, USA,0.0,0.0,1.0
32,35,9999999, RUSSIA,1.0,0.0,22,243, FRANCE,0.0,0.0,0.0
32,26,9999999, BELARUS,0.0,0.0,30,28, UKRAINE,0.0,0.0,1.0
32,24,7, ITALY,1.0,0.0,30,38, ROMANIA,0.0,0.0,0.0
32,29,59, GEORGIA,0.0,0.0,30,244, BELGIUM,0.0,0.0,0.0
32,28,4, HUNGARY,0.0,0.0,21,70, GREAT BRITAIN,0.0,0.0,0.0
32,33,10, FRANCE,0.0,0.0,27,22, GERMANY,0.0,0.0,0.0
32,26,12, ITALY,0.0,0.0,24,25, FRANCE,0.0,0.0,1.0
32,24,46, UKRAINE,0.0,0.0,28,19, GERMANY,0.0,0.0,1.0
32,25,23, GEORGIA,0.0,0.0,29,92, UKRAINE,1.0,0.0,0.0
32,23,26, RUSSIA,1.0,0.0,31,11, ITALY,1.0,0.0,1.0
32,30,27, ROMANIA,0.0,0.0,32,118, GERMANY,0.0,0.0,1.0
32,20,76, BELARUS,0.0,0.0,32,32, HUNGARY,0.0,0.0,1.0
32,25,8, HUNGARY,0.0,0.0,23,55, TURKEY,0.0,0.0,0.0
32,25,6, RUSSIA,0.0,0.0,29,9, GERMANY,0.0,0.0,1.0
32,36,17, FRANCE,0.0,0.0,24,47, ROMANIA,0.0,0.0,0.0
32,26,95, GREAT BRITAIN,1.0,0.0,36,52, HUNGARY,0.0,0.0,1.0
16,35,9999999, RUSSIA,1.0,0.0,30,28, UKRAINE,0.0,0.0,1.0
16,24,7, ITALY,1.0,0.0,29,59, GEORGIA,0.0,0.0,0.0
16,28,4, HUNGARY,0.0,0.0,33,10, FRANCE,0.0,0.0,0.0
16,24,25, FRANCE,0.0,0.0,28,19, GERMANY,0.0,0.0,1.0
16,25,23, GEORGIA,0.0,0.0,31,11, ITALY,1.0,0.0,0.0
16,32,118, GERMANY,0.0,0.0,32,32, HUNGARY,0.0,0.0,1.0
16,25,8, HUNGARY,0.0,0.0,29,9, GERMANY,0.0,0.0,1.0
16,36,17, FRANCE,0.0,0.0,36,52, HUNGARY,0.0,0.0,1.0
8,30,28, UKRAINE,0.0,0.0,24,7, ITALY,1.0,0.0,1.0
8,28,4, HUNGARY,0.0,0.0,28,19, GERMANY,0.0,0.0,0.0
8,25,23, GEORGIA,0.0,0.0,32,32, HUNGARY,0.0,0.0,0.0
8,29,9, GERMANY,0.0,0.0,36,52, HUNGARY,0.0,0.0,0.0
4,24,7, ITALY,1.0,0.0,28,4, HUNGARY,0.0,0.0,1.0
4,25,23, GEORGIA,0.0,0.0,29,9, GERMANY,0.0,0.0,1.0
2,28,4, HUNGARY,0.0,0.0,29,9, GERMANY,0.0,0.0,1.0
32,26,206, PUERTO RICO,0.0,2.0,33,4, VENEZUELA,1.0,2.0,1.0
32,27,20, ARGENTINA,0.0,1.0,23,67, CANADA,1.0,2.0,0.0
32,27,116, CHILE,0.0,2.0,24,912, USA,1.0,2.0,1.0
32,33,336, USA,0.0,2.0,19,249, BRAZIL,0.0,2.0,0.0
32,30,54, CUBA,0.0,2.0,33,137, COLOMBIA,0.0,2.0,1.0
32,21,162, CHILE,0.0,2.0,29,260, COSTA RICA,0.0,2.0,0.0
32,32,164, CANADA,0.0,2.0,35,138, COLOMBIA,0.0,2.0,1.0
32,26,153, ARGENTINA,0.0,2.0,21,9999999, PUERTO RICO,0.0,2.0,0.0
32,35,104, ARGENTINA,0.0,2.0,22,87, VENEZUELA,0.0,2.0,1.0
32,25,131, CHILE,1.0,2.0,22,65, VENEZUELA,0.0,2.0,1.0
32,33,240, USA,0.0,2.0,19,973, BRAZIL,0.0,2.0,0.0
32,24,265, CHILE,0.0,2.0,37,887, CANADA,0.0,2.0,1.0
32,32,114, PANAMA,1.0,2.0,27,41, COLOMBIA,1.0,2.0,1.0
16,31,81, USA,0.0,2.0,33,4, VENEZUELA,1.0,2.0,1.0
16,27,20, ARGENTINA,0.0,1.0,24,912, USA,1.0,2.0,0.0
16,33,336, USA,0.0,2.0,30,54, CUBA,0.0,2.0,0.0
16,21,162, CHILE,0.0,2.0,35,138, COLOMBIA,0.0,2.0,1.0
16,26,153, ARGENTINA,0.0,2.0,22,87, VENEZUELA,0.0,2.0,1.0
16,22,65, VENEZUELA,0.0,2.0,19,98, BRAZIL,1.0,2.0,1.0
16,33,240, USA,0.0,2.0,37,887, CANADA,0.0,2.0,1.0
8,33,4, VENEZUELA,1.0,2.0,27,20, ARGENTINA,0.0,1.0,0.0
8,33,336, USA,0.0,2.0,35,138, COLOMBIA,0.0,2.0,0.0
8,22,87, VENEZUELA,0.0,2.0,19,98, BRAZIL,1.0,2.0,1.0
8,37,887, CANADA,0.0,2.0,27,41, COLOMBIA,1.0,2.0,1.0
4,33,4, VENEZUELA,1.0,2.0,33,336, USA,0.0,2.0,0.0
4,19,98, BRAZIL,1.0,2.0,27,41, COLOMBIA,1.0,2.0,1.0
2,33,4, VENEZUELA,1.0,2.0,27,41, COLOMBIA,1.0,2.0,0.0
32,30,353, ARGENTINA,1.0,0.0,33,39, ARGENTINA,1.0,1.0,1.0
32,22,146, COLOMBIA,1.0,0.0,28,10, USA,0.0,0.0,1.0
32,26,125, CANADA,0.0,1.0,23,197, CHILE,0.0,0.0,0.0
32,17,99, COLOMBIA,1.0,0.0,22,137, MEXICO,0.0,0.0,1.0
32,24,115, VENEZUELA,0.0,0.0,18,9999999, BRAZIL,0.0,0.0,0.0
32,27,51, VENEZUELA,0.0,0.0,27,381, MEXICO,0.0,0.0,1.0
16,24,9999999, MEXICO,0.0,0.0,33,39, ARGENTINA,1.0,1.0,0.0
16,30,9, USA,1.0,0.0,28,10, USA,0.0,0.0,0.0
16,26,125, CANADA,0.0,1.0,31,100, CANADA,0.0,0.0,1.0
16,38,46, VENEZUELA,0.0,0.0,22,137, MEXICO,0.0,0.0,0.0
16,24,115, VENEZUELA,0.0,0.0,20,291, CANADA,0.0,0.0,0.0
16,21,117, MEXICO,0.0,0.0,32,377, VENEZUELA,0.0,0.0,0.0
16,27,381, MEXICO,0.0,0.0,33,9999999, USA,0.0,0.0,1.0
8,24,9999999, MEXICO,0.0,0.0,28,45, USA,0.0,0.0,0.0
8,30,9, USA,1.0,0.0,31,100, CANADA,0.0,0.0,1.0
8,38,46, VENEZUELA,0.0,0.0,24,115, VENEZUELA,0.0,0.0,1.0
8,21,117, MEXICO,0.0,0.0,33,9999999, USA,0.0,0.0,0.0
4,24,9999999, MEXICO,0.0,0.0,31,100, CANADA,0.0,0.0,0.0
4,24,115, VENEZUELA,0.0,0.0,21,117, MEXICO,0.0,0.0,1.0
2,24,9999999, MEXICO,0.0,0.0,21,117, MEXICO,0.0,0.0,0.0
32,35,9999999, BRAZIL,0.0,2.0,24,225, PUERTO RICO,0.0,2.0,0.0
32,25,599, COLOMBIA,0.0,2.0,22,176, ARGENTINA,0.0,2.0,1.0
32,20,479, CHILE,0.0,2.0,22,687, MEXICO,0.0,2.0,0.0
32,24,9999999, CANADA,0.0,2.0,31,240, COLOMBIA,0.0,2.0,1.0
32,24,9999999, CANADA,0.0,2.0,24,9999999, BRAZIL,0.0,2.0,1.0
32,24,57, CANADA,0.0,2.0,20,119, MEXICO,0.0,2.0,0.0
16,30,14, USA,1.0,2.0,35,9999999, BRAZIL,0.0,2.0,0.0
16,20,479, CHILE,0.0,2.0,33,27, BRAZIL,1.0,2.0,1.0
16,28,11, USA,0.0,2.0,31,240, COLOMBIA,0.0,2.0,0.0
16,25,34, USA,0.0,2.0,24,9999999, BRAZIL,0.0,2.0,0.0
16,24,57, CANADA,0.0,2.0,24,211, USA,0.0,2.0,1.0
8,30,14, USA,1.0,2.0,22,176, ARGENTINA,0.0,2.0,0.0
8,28,11, USA,0.0,2.0,27,145, MEXICO,0.0,2.0,0.0
8,25,34, USA,0.0,2.0,24,211, USA,0.0,2.0,0.0
4,30,14, USA,1.0,2.0,33,27, BRAZIL,1.0,2.0,0.0
4,28,11, USA,0.0,2.0,25,34, USA,0.0,2.0,0.0
2,30,14, USA,1.0,2.0,28,11, USA,0.0,2.0,0.0
32,35,69, BRAZIL,0.0,1.0,33,161, COLOMBIA,0.0,1.0,0.0
32,23,68, COLOMBIA,0.0,1.0,34,308, BRAZIL,0.0,1.0,1.0
32,31,153, CHILE,0.0,1.0,26,54, BRAZIL,1.0,1.0,1.0
32,22,115, MEXICO,0.0,1.0,29,230, DOMINICAN REPUBLIC,0.0,1.0,0.0
32,33,369, CANADA,0.0,1.0,18,200, PUERTO RICO,0.0,1.0,1.0
32,19,106, ARGENTINA,1.0,1.0,33,141, CHILE,1.0,1.0,0.0
32,24,8, USA,0.0,1.0,25,667, CANADA,1.0,1.0,0.0
32,35,9999999, PUERTO RICO,0.0,1.0,26,23, CANADA,0.0,1.0,1.0
32,28,170, COLOMBIA,0.0,1.0,16,167, PUERTO RICO,0.0,1.0,0.0
32,22,58, BRAZIL,1.0,1.0,20,166, PUERTO RICO,0.0,1.0,0.0
32,30,164, ARGENTINA,1.0,2.0,19,216, ARGENTINA,1.0,1.0,0.0
16,25,3, USA,1.0,1.0,35,69, BRAZIL,0.0,1.0,0.0
16,34,308, BRAZIL,0.0,1.0,26,54, BRAZIL,1.0,1.0,1.0
16,22,115, MEXICO,0.0,1.0,18,200, PUERTO RICO,0.0,1.0,0.0
16,19,76, CHILE,0.0,1.0,28,13, USA,0.0,1.0,1.0
16,28,207, MEXICO,0.0,1.0,19,106, ARGENTINA,1.0,1.0,1.0
16,24,8, USA,0.0,1.0,26,23, CANADA,0.0,1.0,0.0
16,28,170, COLOMBIA,0.0,1.0,22,58, BRAZIL,1.0,1.0,1.0
