CompetitionID, Tableu, Competitor1, Competitor2, ResultCompetitor1, ResultCompetitor2
2017-59, 8, /fencers/Diego-CERVANTES-42177/, /fencers/Anthony-WONG-42393/, V/15, D/7
2017-59, 4, /fencers/Erik_Gabriel-VARAS-32569/, /fencers/Hector-COVARRUBIAS-37268/, D/6, V/7
2017-59, 4, /fencers/Jose-NARVAEZ_PALIZA-34162/, /fencers/Diego-CERVANTES-42177/, V/15, D/11
2017-59, 2, /fencers/Hector-COVARRUBIAS-37268/, /fencers/Jose-NARVAEZ_PALIZA-34162/, D/14, V/15
2017-76, 32, /fencers/Leonardo-DREOSSI-32376/, /fencers/Thomas-SCHAICH-32114/, V/15, D/11
2017-76, 32, /fencers/Mark-STEPANOV-38592/, /fencers/Simon-RAPP-35185/, V/15, D/11
2017-76, 32, /fencers/Jonal-ESCOBAR-34839/, /fencers/Giacomo-MIGNUZZI-40011/, D/13, V/15
2017-76, 32, /fencers/Sebastian-BLATZ-39463/, /fencers/Anatoliy-KOSTENKO-37867/, D/11, V/15
2017-76, 32, /fencers/Tamas-GALGOCZY-33859/, /fencers/Bertie-HOLDSWORTH-42295/, V/15, D/9
2017-76, 32, /fencers/Alberto-ARPINO-35850/, /fencers/Luis-BONAH-34280/, V/15, D/7
2017-76, 32, /fencers/Raoul-BONAH-36760/, /fencers/Lorenz-KEMPF-34046/, V/15, D/11
2017-76, 32, /fencers/Nika-SHENGELIA-34784/, /fencers/Pere-ANDREU-39417/, V/15, D/9
2017-76, 32, /fencers/Dario-CAVALIERE-32262/, /fencers/Lehel-GYORGY-38771/, V/15, D/7
2017-76, 32, /fencers/Konstantin-LOKHANOV-34636/, /fencers/Ahmed-FERJANI-35036/, V/15, D/12
2017-76, 32, /fencers/Baptiste-DUBARRY-32391/, /fencers/William-DEARY-32237/, D/9, V/15
2017-76, 32, /fencers/Quentin-VERVOITTE-34012/, /fencers/Matteo-NERI-36654/, D/11, V/15
2017-76, 32, /fencers/Fares-FERJANI-32326/, /fencers/Gherardo-CARANTI-31873/, V/15, D/14
2017-76, 32, /fencers/Joshua-MAXWELL-33666/, /fencers/Hugo-SOLER-34013/, D/7, V/15
2017-76, 32, /fencers/Vasiliy-SHIRSHOV-35115/, /fencers/Edoardo-RAMUNNO-42641/, V/15, D/11
2017-76, 32, /fencers/Frederic-KINDLER-32115/, /fencers/Stefano_Ivan-LUCCHETTI-29223/, D/12, V/15
2017-76, 16, /fencers/Leonardo-DREOSSI-32376/, /fencers/Mark-STEPANOV-38592/, V/15, D/13
2017-76, 16, /fencers/Giacomo-MIGNUZZI-40011/, /fencers/Anatoliy-KOSTENKO-37867/, D/9, V/15
2017-76, 16, /fencers/Tamas-GALGOCZY-33859/, /fencers/Alberto-ARPINO-35850/, V/15, D/10
2017-76, 16, /fencers/Raoul-BONAH-36760/, /fencers/Nika-SHENGELIA-34784/, V/15, D/9
2017-76, 16, /fencers/Dario-CAVALIERE-32262/, /fencers/Konstantin-LOKHANOV-34636/, D/14, V/15
2017-76, 16, /fencers/William-DEARY-32237/, /fencers/Matteo-NERI-36654/, D/13, V/15
2017-76, 16, /fencers/Fares-FERJANI-32326/, /fencers/Hugo-SOLER-34013/, V/15, D/14
2017-76, 16, /fencers/Vasiliy-SHIRSHOV-35115/, /fencers/Stefano_Ivan-LUCCHETTI-29223/, D/14, V/15
2017-76, 8, /fencers/Leonardo-DREOSSI-32376/, /fencers/Anatoliy-KOSTENKO-37867/, V/15, D/12
2017-76, 8, /fencers/Tamas-GALGOCZY-33859/, /fencers/Raoul-BONAH-36760/, V/15, D/8
2017-76, 8, /fencers/Konstantin-LOKHANOV-34636/, /fencers/Matteo-NERI-36654/, D/13, V/15
2017-76, 8, /fencers/Fares-FERJANI-32326/, /fencers/Stefano_Ivan-LUCCHETTI-29223/, V/15, D/14
2017-76, 4, /fencers/Leonardo-DREOSSI-32376/, /fencers/Tamas-GALGOCZY-33859/, V/15, D/9
2017-76, 4, /fencers/Matteo-NERI-36654/, /fencers/Fares-FERJANI-32326/, V/15, D/12
2017-76, 2, /fencers/Leonardo-DREOSSI-32376/, /fencers/Matteo-NERI-36654/, D/13, V/15
2017-383, 32, /fencers/Kelly-LUSINIER-41975/, /fencers/Veronica-ERMACORA-37665/, D/14, V/15
2017-383, 32, /fencers/Sylwia-MATUSZAK-33907/, /fencers/Svetlana-SHEVELEVA-35113/, D/5, V/15
2017-383, 32, /fencers/Larissa-EIFLER-34051/, /fencers/Mariya-SINER-40353/, D/10, V/15
2017-383, 32, /fencers/Rachel-PALLOT-39160/, /fencers/Sara-DEL_PRETE-32518/, V/15, D/9
2017-383, 32, /fencers/Julika-FUNKE-36389/, /fencers/Theodora-GKOUNTOURA-32856/, V/15, D/13
2017-383, 32, /fencers/Beatrice-DALLA_VECCHIA-36315/, /fencers/Giulia-ARPINO-39129/, D/14, V/15
2017-383, 32, /fencers/Valentina-NAGY-42087/, /fencers/Lika-JIJIEISHVILI-39559/, V/15, D/9
2017-383, 32, /fencers/Petra-ZAHONYI-32720/, /fencers/Alina-MIKHAILOVA-37873/, D/4, V/15
2017-383, 32, /fencers/Liza-PUSZTAI-39147/, /fencers/Zuzanna-CIESLAR-36407/, V/15, D/7
2017-383, 32, /fencers/Anna_Lena-BUERKERT-34049/, /fencers/Ariane-LEBEL-37277/, V/15, D/12
2017-383, 32, /fencers/Valentina-VOLKMANN-32067/, /fencers/Michela-BATTISTON-31927/, D/13, V/15
2017-383, 32, /fencers/Yoana-ILIEVA-37754/, /fencers/Caitlin-MAXWELL-34133/, D/9, V/15
2017-383, 32, /fencers/Marta-MAZUREK-31878/, /fencers/Alexandra-KLIMOVA-35111/, V/15, D/14
2017-383, 32, /fencers/Sophia-SERAFINO-40324/, /fencers/Martyna-TOBIASZEWSKA-33763/, V/15, D/12
2017-383, 32, /fencers/Lucia-LUCARINI-34297/, /fencers/Evgenia-PODPASKOVA-37872/, V/15, D/13
2017-383, 32, /fencers/Anne-POUPINET-39466/, /fencers/Olga-NIKITINA-37871/, V/15, D/9
2017-383, 16, /fencers/Veronica-ERMACORA-37665/, /fencers/Svetlana-SHEVELEVA-35113/, D/9, V/15
2017-383, 16, /fencers/Mariya-SINER-40353/, /fencers/Rachel-PALLOT-39160/, D/11, V/15
2017-383, 16, /fencers/Julika-FUNKE-36389/, /fencers/Giulia-ARPINO-39129/, V/15, D/9
2017-383, 16, /fencers/Valentina-NAGY-42087/, /fencers/Alina-MIKHAILOVA-37873/, V/15, D/9
2017-383, 16, /fencers/Liza-PUSZTAI-39147/, /fencers/Anna_Lena-BUERKERT-34049/, V/15, D/2
2017-383, 16, /fencers/Michela-BATTISTON-31927/, /fencers/Caitlin-MAXWELL-34133/, D/14, V/15
2017-383, 16, /fencers/Marta-MAZUREK-31878/, /fencers/Sophia-SERAFINO-40324/, V/15, D/7
2017-383, 16, /fencers/Lucia-LUCARINI-34297/, /fencers/Anne-POUPINET-39466/, V/15, D/2
2017-383, 8, /fencers/Svetlana-SHEVELEVA-35113/, /fencers/Rachel-PALLOT-39160/, V/15, D/11
2017-383, 8, /fencers/Julika-FUNKE-36389/, /fencers/Valentina-NAGY-42087/, D/11, V/15
2017-383, 8, /fencers/Liza-PUSZTAI-39147/, /fencers/Caitlin-MAXWELL-34133/, V/15, D/13
2017-383, 8, /fencers/Marta-MAZUREK-31878/, /fencers/Lucia-LUCARINI-34297/, D/8, V/15
2017-383, 4, /fencers/Svetlana-SHEVELEVA-35113/, /fencers/Valentina-NAGY-42087/, V/15, D/11
2017-383, 4, /fencers/Liza-PUSZTAI-39147/, /fencers/Lucia-LUCARINI-34297/, V/15, D/3
2017-383, 2, /fencers/Svetlana-SHEVELEVA-35113/, /fencers/Liza-PUSZTAI-39147/, D/13, V/15
2017-42, 32, /fencers/Leonie-EBERT-33746/, /fencers/Andrea-BRETEAU-32393/, V/15, D/7
2017-42, 32, /fencers/Vittoria-CANDIANI-41934/, /fencers/Maria-MELNIKOVA-35086/, D/11, V/15
2017-42, 32, /fencers/Constance-CATARZI-39140/, /fencers/Anna_Chiara-LOSSO-32887/, D/9, V/15
2017-42, 32, /fencers/Julia-LIDZBARSKA-39248/, /fencers/Victoria-YUSOVA-37880/, D/11, V/15
2017-42, 32, /fencers/Ilona-HENAFF-36837/, /fencers/Solene-WATSON-40433/, V/15, D/5
2017-42, 32, /fencers/Arianna-PAPPONE-36596/, /fencers/Beata-ZUROWSKA-31902/, V/9, D/8
2017-42, 32, /fencers/Morgane-PATRU-36796/, /fencers/Aleksandra-JEGLINSKA-41843/, D/8, V/10
2017-42, 32, /fencers/Elina-IBRAGIMOVA-38718/, /fencers/Cecilia_Maria-TEMPESTA-37151/, V/15, D/6
2017-42, 32, /fencers/Solene-BUTRUILLE-32657/, /fencers/Aleksandra-FRACKOWIAK-32192/, V/15, D/9
2017-42, 32, /fencers/Anne-KIRSCH-36454/, /fencers/Alice-PIETRARELLI-42774/, D/7, V/15
2017-42, 32, /fencers/Serena-PUGLIA-39493/, /fencers/Bella-KULAEVA-36377/, D/7, V/15
2017-42, 32, /fencers/Elisabetta-BIANCHIN-30818/, /fencers/Sophia-WERNER-32077/, V/14, D/13
2017-42, 32, /fencers/Marie-DUCHESNE-32483/, /fencers/Kamilla-TSIBIROVA-37879/, V/15, D/8
2017-42, 32, /fencers/Renata-TOMCZAK-33647/, /fencers/Veronika_Viktorie-MATRASZEK-34161/, V/15, D/5
2017-42, 32, /fencers/Julia-BRAUN-32078/, /fencers/Alice-RECHER-36799/, D/3, V/15
2017-42, 32, /fencers/Zsofia-POSGAY-36458/, /fencers/Rozene-CASTANIE-32658/, D/6, V/15
2017-42, 16, /fencers/Leonie-EBERT-33746/, /fencers/Maria-MELNIKOVA-35086/, V/15, D/6
2017-42, 16, /fencers/Anna_Chiara-LOSSO-32887/, /fencers/Victoria-YUSOVA-37880/, D/9, V/15
2017-42, 16, /fencers/Ilona-HENAFF-36837/, /fencers/Arianna-PAPPONE-36596/, V/15, D/12
2017-42, 16, /fencers/Aleksandra-JEGLINSKA-41843/, /fencers/Elina-IBRAGIMOVA-38718/, D/7, V/15
2017-42, 16, /fencers/Solene-BUTRUILLE-32657/, /fencers/Alice-PIETRARELLI-42774/, V/15, D/8
2017-42, 16, /fencers/Bella-KULAEVA-36377/, /fencers/Elisabetta-BIANCHIN-30818/, V/15, D/9
2017-42, 16, /fencers/Marie-DUCHESNE-32483/, /fencers/Renata-TOMCZAK-33647/, V/15, D/9
2017-42, 16, /fencers/Alice-RECHER-36799/, /fencers/Rozene-CASTANIE-32658/, V/15, D/10
2017-42, 8, /fencers/Leonie-EBERT-33746/, /fencers/Victoria-YUSOVA-37880/, V/15, D/5
2017-42, 8, /fencers/Ilona-HENAFF-36837/, /fencers/Elina-IBRAGIMOVA-38718/, D/9, V/15
2017-42, 8, /fencers/Solene-BUTRUILLE-32657/, /fencers/Bella-KULAEVA-36377/, V/15, D/12
2017-42, 8, /fencers/Marie-DUCHESNE-32483/, /fencers/Alice-RECHER-36799/, D/8, V/15
2017-42, 4, /fencers/Leonie-EBERT-33746/, /fencers/Elina-IBRAGIMOVA-38718/, D/9, V/15
2017-42, 4, /fencers/Solene-BUTRUILLE-32657/, /fencers/Alice-RECHER-36799/, D/9, V/15
2017-42, 2, /fencers/Elina-IBRAGIMOVA-38718/, /fencers/Alice-RECHER-36799/, D/10, V/15
2017-441, 32, /fencers/Camille-NABETH-36878/, /fencers/Dar-HECHT-34584/, V/15, D/11
2017-441, 32, /fencers/Eloise-VANRYSSEL-42078/, /fencers/Sophia-WEITBRECHT-32172/, V/15, D/10
2017-441, 32, /fencers/Karina-MANTAI-35859/, /fencers/Kim-TREUDT_GOESSER-34152/, V/15, D/12
2017-441, 32, /fencers/Denisa-BAROSAN-42576/, /fencers/Emilia_Cecilie-BORRYE-31444/, D/10, V/15
2017-441, 32, /fencers/Aliya-BAYRAM-36879/, /fencers/Anna-MROSZCZAK-31958/, D/10, V/15
2017-441, 32, /fencers/Capucine-PINIER-37077/, /fencers/Eleonora-DE_MARCHI-32441/, D/12, V/13
2017-441, 32, /fencers/Vanessa-RIEDMUELLER-32168/, /fencers/Katerina-SALIGEROVA-35043/, V/15, D/12
2017-441, 32, /fencers/Valentina-BOS-37790/, /fencers/Oceane-TAHE-30607/, D/7, V/15
2017-441, 32, /fencers/Alexandra-PREDESCU-32471/, /fencers/Aurore-FAVRE-37134/, D/14, V/15
2017-441, 32, /fencers/Julia-FALINSKA-40487/, /fencers/Solene-MASSEREY-39475/, V/12, D/11
2017-441, 32, /fencers/Lea-MAYER-36322/, /fencers/Alice-CASSANO-34361/, D/9, V/15
2017-441, 32, /fencers/Zoe-BOULLANGER-42581/, /fencers/Alessandra-BOZZA-35123/, D/7, V/15
2017-441, 32, /fencers/Andrea_Vittoria-RIZZI-36895/, /fencers/Beatrice-CAGNIN-34432/, D/10, V/15
2017-441, 32, /fencers/Yana-BOTVINIK-34482/, /fencers/Manon-EMMENEGGER-33657/, V/15, D/9
2017-441, 32, /fencers/Sarah-JALLOT-32820/, /fencers/Lena-KUNJAN-42210/, V/15, D/9
2017-441, 32, /fencers/Lola-LUCANI-36880/, /fencers/Federica-ISOLA-35125/, D/12, V/15
2017-441, 16, /fencers/Camille-NABETH-36878/, /fencers/Eloise-VANRYSSEL-42078/, V/15, D/8
2017-441, 16, /fencers/Karina-MANTAI-35859/, /fencers/Emilia_Cecilie-BORRYE-31444/, V/15, D/10
2017-441, 16, /fencers/Anna-MROSZCZAK-31958/, /fencers/Eleonora-DE_MARCHI-32441/, V/15, D/10
2017-441, 16, /fencers/Vanessa-RIEDMUELLER-32168/, /fencers/Oceane-TAHE-30607/, V/15, D/14
2017-441, 16, /fencers/Aurore-FAVRE-37134/, /fencers/Julia-FALINSKA-40487/, V/15, D/10
2017-441, 16, /fencers/Alice-CASSANO-34361/, /fencers/Alessandra-BOZZA-35123/, D/7, V/15
2017-441, 16, /fencers/Beatrice-CAGNIN-34432/, /fencers/Yana-BOTVINIK-34482/, D/14, V/15
2017-441, 16, /fencers/Sarah-JALLOT-32820/, /fencers/Federica-ISOLA-35125/, D/13, V/15
2017-441, 8, /fencers/Camille-NABETH-36878/, /fencers/Karina-MANTAI-35859/, V/15, D/8
2017-441, 8, /fencers/Anna-MROSZCZAK-31958/, /fencers/Vanessa-RIEDMUELLER-32168/, V/15, D/12
2017-441, 8, /fencers/Aurore-FAVRE-37134/, /fencers/Alessandra-BOZZA-35123/, D/7, V/15
2017-441, 8, /fencers/Yana-BOTVINIK-34482/, /fencers/Federica-ISOLA-35125/, D/13, V/15
2017-441, 4, /fencers/Camille-NABETH-36878/, /fencers/Anna-MROSZCZAK-31958/, V/15, D/4
2017-441, 4, /fencers/Alessandra-BOZZA-35123/, /fencers/Federica-ISOLA-35125/, D/8, V/15
2017-441, 2, /fencers/Camille-NABETH-36878/, /fencers/Federica-ISOLA-35125/, D/14, V/15
2017-444, 32, /fencers/Flora-PASZTOR-33780/, /fencers/Kata-KONDRICZ-32912/, V/15, D/8
2017-444, 32, /fencers/Janka-TOTH-33779/, /fencers/Maria_Teresa-DIAZ-34259/, V/15, D/9
2017-444, 32, /fencers/Elena-TANGHERLINI-33865/, /fencers/Martina-FAVARETTO-41862/, V/15, D/13
2017-444, 32, /fencers/Elina-IBRAGIMOVA-38718/, /fencers/Arianna-PAPPONE-36596/, V/13, D/8
2017-444, 32, /fencers/Adelya-ABDRAKHMANOVA-33069/, /fencers/Sera-AZUMA-40025/, D/13, V/14
2017-444, 32, /fencers/Lodovica-BICEGO-32885/, /fencers/Marie-DUCHESNE-32483/, V/15, D/11
2017-444, 32, /fencers/Julia-WALCZYK-30327/, /fencers/Csilla-KOKAI-38859/, V/15, D/5
2017-444, 32, /fencers/Kanna-IZUMISAWA-34002/, /fencers/Victoria-YUSOVA-37880/, D/4, V/15
2017-444, 32, /fencers/Finnula-MAGERAS-36448/, /fencers/Eva-LACHERAY-38837/, D/12, V/15
2017-444, 32, /fencers/Solene-BUTRUILLE-32657/, /fencers/Maria-MELNIKOVA-35086/, D/9, V/15
2017-444, 32, /fencers/Komaki-KIKUCHI-37023/, /fencers/Stefani-DESCHNER-32608/, V/15, D/14
2017-444, 32, /fencers/May-TIEU-38603/, /fencers/Julia-CHRZANOWSKA-30140/, D/9, V/15
2017-444, 32, /fencers/Karin-MIYAWAKI-21767/, /fencers/Kamilla-TSIBIROVA-37879/, V/15, D/7
2017-444, 32, /fencers/Marie-SORIANO-34492/, /fencers/Leonie-EBERT-33746/, D/8, V/15
2017-444, 32, /fencers/Elyssa-KLEINER-36485/, /fencers/Nora-HAJAS-37537/, D/12, V/15
2017-444, 32, /fencers/Lara-BERTOLA-39377/, /fencers/Julia-LIDZBARSKA-39248/, V/15, D/6
2017-444, 16, /fencers/Flora-PASZTOR-33780/, /fencers/Janka-TOTH-33779/, D/14, V/15
2017-444, 16, /fencers/Elena-TANGHERLINI-33865/, /fencers/Elina-IBRAGIMOVA-38718/, V/15, D/8
2017-444, 16, /fencers/Sera-AZUMA-40025/, /fencers/Lodovica-BICEGO-32885/, V/15, D/7
2017-444, 16, /fencers/Julia-WALCZYK-30327/, /fencers/Victoria-YUSOVA-37880/, V/15, D/9
2017-444, 16, /fencers/Eva-LACHERAY-38837/, /fencers/Maria-MELNIKOVA-35086/, D/11, V/15
2017-444, 16, /fencers/Komaki-KIKUCHI-37023/, /fencers/Julia-CHRZANOWSKA-30140/, D/11, V/15
2017-444, 16, /fencers/Karin-MIYAWAKI-21767/, /fencers/Leonie-EBERT-33746/, V/15, D/10
2017-444, 16, /fencers/Nora-HAJAS-37537/, /fencers/Lara-BERTOLA-39377/, D/6, V/10
2017-444, 8, /fencers/Janka-TOTH-33779/, /fencers/Elena-TANGHERLINI-33865/, V/15, D/12
2017-444, 8, /fencers/Sera-AZUMA-40025/, /fencers/Julia-WALCZYK-30327/, D/10, V/15
2017-444, 8, /fencers/Maria-MELNIKOVA-35086/, /fencers/Julia-CHRZANOWSKA-30140/, D/8, V/15
2017-444, 8, /fencers/Karin-MIYAWAKI-21767/, /fencers/Lara-BERTOLA-39377/, V/15, D/12
2017-444, 4, /fencers/Janka-TOTH-33779/, /fencers/Julia-WALCZYK-30327/, D/5, V/15
2017-444, 4, /fencers/Julia-CHRZANOWSKA-30140/, /fencers/Karin-MIYAWAKI-21767/, D/12, V/15
2017-444, 2, /fencers/Julia-WALCZYK-30327/, /fencers/Karin-MIYAWAKI-21767/, V/15, D/0
2017-176, 32, /fencers/Kiu-FONG-22435/, /fencers/Zih_Siang-SYU-42687/, V/15, D/5
2017-176, 32, /fencers/Chi_Shan-TENG-8558/, /fencers/Shun_Him_Himson-YAU-28841/, V/15, D/14
2017-176, 32, /fencers/Jui_Chi-CHIN-18815/, /fencers/I_Ting-YANG-29435/, V/15, D/9
2017-176, 32, /fencers/Hsuan_Chih-CHIU-37206/, /fencers/Chun_Yu-HSU-18814/, D/9, V/15
2017-176, 32, /fencers/Samson_Mun_Hou-LEE-18264/, /fencers/Ho_Chung-CHOU-42670/, V/15, D/11
2017-176, 32, /fencers/Hayson-CHU-40024/, /fencers/Kuan_Kai-CHEN-42682/, V/14, D/12
2017-176, 32, /fencers/Sheng_Wen-WU-31136/, /fencers/Chi_Chu-WANG-8586/, D/5, V/14
2017-176, 32, /fencers/Yen_Yu-LIN-42668/, /fencers/Sze_Hou-HO-30882/, D/6, V/15
2017-176, 32, /fencers/Hong_Kai-TING-34690/, /fencers/Chen_Yu-PENG-42692/, V/15, D/12
2017-176, 32, /fencers/Clarence_Ka_Tsun-LAI-20782/, /fencers/Kristian-RADFORD-18947/, D/9, V/15
2017-176, 32, /fencers/Wei_Wen-LIM-21124/, /fencers/Weixuan-TAN-37346/, V/15, D/8
2017-176, 32, /fencers/Samuel-LEE-31043/, /fencers/Chun_Kit_Jonathan-TONG-25352/, V/15, D/11
2017-176, 32, /fencers/Bang_You-LEE-42686/, /fencers/Ting_Wei-FANG-42705/, D/10, V/15
2017-176, 32, /fencers/Yiu_Chung-TSUI-8641/, /fencers/Hsu_Peng-CHEN-25746/, V/15, D/4
2017-176, 32, /fencers/Tsung_Lin-CHEN-35402/, /fencers/Yu_Ting-WU-34689/, V/13, D/12
2017-176, 32, /fencers/Sheng_Chi-HUANG-34699/, /fencers/Po_Yu-CHUANG-34634/, D/7, V/15
2017-176, 16, /fencers/Kiu-FONG-22435/, /fencers/Chi_Shan-TENG-8558/, V/13, D/11
2017-176, 16, /fencers/Jui_Chi-CHIN-18815/, /fencers/Chun_Yu-HSU-18814/, V/15, D/8
2017-176, 16, /fencers/Samson_Mun_Hou-LEE-18264/, /fencers/Hayson-CHU-40024/, V/15, D/11
2017-176, 16, /fencers/Chi_Chu-WANG-8586/, /fencers/Sze_Hou-HO-30882/, D/7, V/15
2017-176, 16, /fencers/Hong_Kai-TING-34690/, /fencers/Kristian-RADFORD-18947/, D/10, V/15
2017-176, 16, /fencers/Wei_Wen-LIM-21124/, /fencers/Samuel-LEE-31043/, V/15, D/12
2017-176, 16, /fencers/Ting_Wei-FANG-42705/, /fencers/Yiu_Chung-TSUI-8641/, D/10, V/15
2017-176, 16, /fencers/Tsung_Lin-CHEN-35402/, /fencers/Po_Yu-CHUANG-34634/, V/15, D/6
2017-176, 8, /fencers/Kiu-FONG-22435/, /fencers/Jui_Chi-CHIN-18815/, V/13, D/8
2017-176, 8, /fencers/Samson_Mun_Hou-LEE-18264/, /fencers/Sze_Hou-HO-30882/, D/8, V/15
2017-176, 8, /fencers/Kristian-RADFORD-18947/, /fencers/Wei_Wen-LIM-21124/, D/14, V/15
2017-176, 8, /fencers/Yiu_Chung-TSUI-8641/, /fencers/Tsung_Lin-CHEN-35402/, D/7, V/15
2017-176, 4, /fencers/Kiu-FONG-22435/, /fencers/Sze_Hou-HO-30882/, D/10, V/15
2017-176, 4, /fencers/Wei_Wen-LIM-21124/, /fencers/Tsung_Lin-CHEN-35402/, D/14, V/15
2017-176, 2, /fencers/Sze_Hou-HO-30882/, /fencers/Tsung_Lin-CHEN-35402/, V/15, D/7
2017-9, 32, /fencers/Eszter-MUHARI-42192/, /fencers/Karolina-MAZANEK-35843/, V/15, D/10
2017-9, 32, /fencers/Tamara-GNAM-35779/, /fencers/Madeline-ANTEKEIER-29607/, V/15, D/12
2017-9, 32, /fencers/Brenda-KOLBINGER-39116/, /fencers/Greta-CANDREVA-39624/, D/10, V/15
2017-9, 32, /fencers/Federica-ISOLA-35125/, /fencers/Eleonora-DE_MARCHI-32441/, V/15, D/14
2017-9, 32, /fencers/Vanessa-RIEDMUELLER-32168/, /fencers/Tatijana-STEWART-35893/, V/15, D/9
2017-9, 32, /fencers/Alessandra-SEGATTO-37160/, /fencers/Saanchi-KUKADIA-37586/, D/10, V/15
2017-9, 32, /fencers/Alessandra-BOZZA-35123/, /fencers/Danielle-LAWSON-34214/, V/11, D/10
2017-9, 32, /fencers/Camille-NABETH-36878/, /fencers/Bianca-BENEA-32982/, V/15, D/11
2017-9, 32, /fencers/Diane-VON_KERSSENBROCK-34224/, /fencers/Manon-EMMENEGGER-33657/, D/9, V/15
2017-9, 32, /fencers/Barbara-VANBENTHUYSEN-37601/, /fencers/Irina-OKHOTNIKOVA-35103/, D/13, V/15
2017-9, 32, /fencers/Edina-KARDOS-38781/, /fencers/Solenn-MARUENDA-36352/, V/15, D/7
2017-9, 32, /fencers/Anna-MROSZCZAK-31958/, /fencers/Catherine-NIXON-30485/, D/8, V/15
2017-9, 32, /fencers/Ekaterina-TARASOVA-35717/, /fencers/Paulina-WILASZEK-33871/, D/10, V/11
2017-9, 32, /fencers/Stefanie-FEHRER-33544/, /fencers/Beatrice-CAGNIN-34432/, D/11, V/15
2017-9, 32, /fencers/Elvira-MARTENSSON-32689/, /fencers/Ariana-MANGANO-41636/, V/15, D/11
2017-9, 32, /fencers/Daria-FILINA-31149/, /fencers/Anastasia-SOLDATOVA-37864/, V/15, D/7
2017-9, 16, /fencers/Eszter-MUHARI-42192/, /fencers/Tamara-GNAM-35779/, V/15, D/14
2017-9, 16, /fencers/Greta-CANDREVA-39624/, /fencers/Federica-ISOLA-35125/, V/15, D/13
2017-9, 16, /fencers/Vanessa-RIEDMUELLER-32168/, /fencers/Saanchi-KUKADIA-37586/, D/7, V/8
2017-9, 16, /fencers/Alessandra-BOZZA-35123/, /fencers/Camille-NABETH-36878/, D/14, V/15
2017-9, 16, /fencers/Manon-EMMENEGGER-33657/, /fencers/Irina-OKHOTNIKOVA-35103/, D/6, V/15
2017-9, 16, /fencers/Edina-KARDOS-38781/, /fencers/Catherine-NIXON-30485/, D/0, V/15
2017-9, 16, /fencers/Paulina-WILASZEK-33871/, /fencers/Beatrice-CAGNIN-34432/, D/9, V/15
2017-9, 16, /fencers/Elvira-MARTENSSON-32689/, /fencers/Daria-FILINA-31149/, D/10, V/15
2017-9, 8, /fencers/Eszter-MUHARI-42192/, /fencers/Greta-CANDREVA-39624/, D/10, V/15
2017-9, 8, /fencers/Saanchi-KUKADIA-37586/, /fencers/Camille-NABETH-36878/, D/14, V/15
2017-9, 8, /fencers/Irina-OKHOTNIKOVA-35103/, /fencers/Catherine-NIXON-30485/, V/15, D/14
2017-9, 8, /fencers/Beatrice-CAGNIN-34432/, /fencers/Daria-FILINA-31149/, D/8, V/15
2017-9, 4, /fencers/Greta-CANDREVA-39624/, /fencers/Camille-NABETH-36878/, D/3, V/15
2017-9, 4, /fencers/Irina-OKHOTNIKOVA-35103/, /fencers/Daria-FILINA-31149/, D/13, V/15
2017-9, 2, /fencers/Camille-NABETH-36878/, /fencers/Daria-FILINA-31149/, D/14, V/15
2017-27, 32, /fencers/Gianpaolo-BUZZACCHINO-40009/, /fencers/Kei-MATHIS-32399/, V/15, D/13
2017-27, 32, /fencers/Gergely-SIKLOSI-30081/, /fencers/Nicolas-CONRAD-37284/, V/15, D/9
2017-27, 32, /fencers/Andzej-GEDZO-33086/, /fencers/Davide-CANZONERI-38784/, D/14, V/15
2017-27, 32, /fencers/Federico-VISMARA-32919/, /fencers/Ivan-LIMAREV-33068/, V/15, D/13
2017-27, 32, /fencers/Oleg-KNYSH-35720/, /fencers/Gregory-REBUS-35616/, V/15, D/12
2017-27, 32, /fencers/Viktor-ARTIUKHOV-36869/, /fencers/Georgiy-BRUEV-35105/, V/15, D/10
2017-27, 32, /fencers/Max-BUSCH-35858/, /fencers/Cosimo-MARTINI-33852/, D/7, V/15
2017-27, 32, /fencers/Lukas-KNECHTL-31995/, /fencers/Rico-BRAUN-35187/, D/12, V/15
2017-27, 32, /fencers/Arthur-PHILIPPE-39358/, /fencers/Ahmed-ELSAYED-32464/, D/12, V/15
2017-27, 32, /fencers/Luidgi-MIDELTON-41784/, /fencers/Josef-MAHRINGER-32473/, D/9, V/15
2017-27, 32, /fencers/Kenneth-KNUDSEN-29797/, /fencers/Ivan-ZAGORUIKO_ZYKOV-35958/, V/15, D/14
2017-27, 32, /fencers/Gerard-GONELL-34260/, /fencers/Randy-POSTMA-37788/, V/15, D/14
2017-27, 32, /fencers/Jerzy-NAWROCKI-41715/, /fencers/Valerio-CUOMO-37711/, D/12, V/15
2017-27, 32, /fencers/Ryan-GRIFFITHS-42527/, /fencers/David-NAGY-34620/, D/12, V/13
2017-27, 32, /fencers/Alessio-PREZIOSI-37066/, /fencers/Maciej-BIELEC-32745/, D/13, V/15
2017-27, 32, /fencers/Alexey-RASSOLOV-35719/, /fencers/Wesley-JOHNSON-33403/, D/10, V/15
2017-27, 16, /fencers/Gianpaolo-BUZZACCHINO-40009/, /fencers/Gergely-SIKLOSI-30081/, D/14, V/15
2017-27, 16, /fencers/Davide-CANZONERI-38784/, /fencers/Federico-VISMARA-32919/, V/15, D/10
