ID, TABLEU, C1_ID, C1_AGE, C1_RANKING, C1_NATIONALITY,C1_HANDNESS, C1_WEAPON, C2_ID, C2_AGE, C2_RANKING, C2_NATIONALITY,C2_HANDNESS, C2_WEAPON, RESULT_C1, RESULT_C2
2018-1106, 8,Laurent-BEL-41678,52, None, FRANCE, Right, Foil ,Roman-CHRISTEN-3494,53, None, GERMANY, Left, Foil , D/1,  V/10
2018-1106, 8,Kola-ABIDOGUN-3077,52, None, GREAT BRITAIN, Right, Foil ,Jesus_Manuel-VILLADONIGA-28949,51, None, SPAIN, Right, Foil , V/10,  D/2
2018-1106, 8,Masayoshi-KONDOH-44841,51, None, JAPAN, Right, Foil ,Igor-TARASOV-35702,54, None, RUSSIA, Left, Foil , D/8,  V/10
2018-1106, 4,Roman-CHRISTEN-3494,53, None, GERMANY, Left, Foil ,Francois-DEBRAND-27767,58, None, FRANCE, Right, None , V/10,  D/0
2018-1106, 4,Kola-ABIDOGUN-3077,52, None, GREAT BRITAIN, Right, Foil ,Igor-TARASOV-35702,54, None, RUSSIA, Left, Foil , V/10,  D/2
2018-1106, 2,Roman-CHRISTEN-3494,53, None, GERMANY, Left, Foil ,Kola-ABIDOGUN-3077,52, None, GREAT BRITAIN, Right, Foil , V/10,  D/3
2018-1369, 32,Koh-YAMADA-21346,71, None, JAPAN, Right, Sabre ,Gyorgy-BUDAY-48191,77, None, HUNGARY, Right, None , V/10,  D/7
2018-1369, 32,Lawrence-PINKUS-14285,73, None, USA, Right, Sabre ,Hideyo-MIMATA-27752,71, None, JAPAN, Left, Sabre , D/9,  V/10
2018-1369, 32,Francesco_Eugenio-NEGRO-36138,74, None, ITALY, Right, Sabre ,Jerzy-PREGOWSKI-48061,71, None, POLAND, Right, None , D/5,  V/10
2018-1369, 32,William-CARSON-41686,81, None, USA, Right, Sabre ,Andras-BORNEMISZA-3115,73, None, GREAT BRITAIN, Right, Sabre , D/1,  V/10
2018-1369, 32,Wolfgang-FRANK-3542,72, None, SWITZERLAND, Right, Sabre ,Jean_Paul-SPERTINI-11225,76, None, FRANCE, Right, Sabre , V/10,  D/9
2018-1369, 32,Peter-CALDERON-14280,75, None, USA, Left, None ,Philip-SBARBARO-23245,73, None, USA, Right, Sabre , D/5,  V/10
2018-1369, 32,Bernard-AUSSEDAT-36040,75, None, FRANCE, Right, Sabre ,Hanns-PRECHTL-33452,75, None, GERMANY, Right, Sabre , D/9,  V/10
2018-1369, 32,Riccardo-CARMINA-25658,70, None, ITALY, Right, Sabre ,Andre-CHABOISSEAU-8856,73, None, FRANCE, Right, Sabre , V/10,  D/3
2018-1369, 32,Nikolay-FEDOROV-23429,70, None, RUSSIA, Right, None ,Wolf-NETTINGSMEYER-3726,81, None, GERMANY, Right, Sabre , V/10,  D/9
2018-1369, 32,Michael-COMPTON-19138,72, None, GREAT BRITAIN, Right, Foil ,Franz-HIRT-3609,81, None, GERMANY, Right, None , D/9,  V/10
2018-1369, 32,Jose_Maria-GARCIA_PAEZ-41615,74, None, SPAIN, Right, Sabre ,Fabrizio-FILIPPI-8930,72, None, ITALY, Right, Sabre , D/0,  V/10
2018-1369, 32,Richard-COHEN-574,71, None, GREAT BRITAIN, Right, Sabre ,Takemi-MIYASAKA-25700,71, None, JAPAN, Right, Sabre , V/10,  D/7
2018-1369, 32,Marian-PANZ-14291,78, None, POLAND, Right, Sabre ,Gary-SUDRAN-25234,74, None, AUSTRALIA, Left, Foil , D/6,  V/10
2018-1369, 32,Antonio-MELO-38943,70, None, VENEZUELA, Right, None ,William-MASON-41765,70, None, CANADA, Right, None , D/7,  V/10
2018-1369, 32,Ignacio-RODRIGUEZ_MARQUEZ-23276,73, None, SPAIN, Right, None ,Helmut-HELFRICHT-27849,70, None, GERMANY, Right, Sabre , D/2,  V/10
2018-1369, 16,Koh-YAMADA-21346,71, None, JAPAN, Right, Sabre ,Hideyo-MIMATA-27752,71, None, JAPAN, Left, Sabre , V/10,  D/7
2018-1369, 16,Jerzy-PREGOWSKI-48061,71, None, POLAND, Right, None ,Andras-BORNEMISZA-3115,73, None, GREAT BRITAIN, Right, Sabre , V/10,  D/3
2018-1369, 16,Wolfgang-FRANK-3542,72, None, SWITZERLAND, Right, Sabre ,Philip-SBARBARO-23245,73, None, USA, Right, Sabre , D/9,  V/10
2018-1369, 16,Riccardo-CARMINA-25658,70, None, ITALY, Right, Sabre ,Nikolay-FEDOROV-23429,70, None, RUSSIA, Right, None , V/10,  D/1
2018-1369, 16,Franz-HIRT-3609,81, None, GERMANY, Right, None ,Fabrizio-FILIPPI-8930,72, None, ITALY, Right, Sabre , D/4,  V/10
2018-1369, 16,Richard-COHEN-574,71, None, GREAT BRITAIN, Right, Sabre ,Gary-SUDRAN-25234,74, None, AUSTRALIA, Left, Foil , D/7,  V/10
2018-1369, 16,William-MASON-41765,70, None, CANADA, Right, None ,Helmut-HELFRICHT-27849,70, None, GERMANY, Right, Sabre , D/3,  V/10
2018-1369, 8,Koh-YAMADA-21346,71, None, JAPAN, Right, Sabre ,Jerzy-PREGOWSKI-48061,71, None, POLAND, Right, None , V/10,  D/3
2018-1369, 8,Philip-SBARBARO-23245,73, None, USA, Right, Sabre ,Hanns-PRECHTL-33452,75, None, GERMANY, Right, Sabre , D/2,  V/10
2018-1369, 8,Riccardo-CARMINA-25658,70, None, ITALY, Right, Sabre ,Fabrizio-FILIPPI-8930,72, None, ITALY, Right, Sabre , V/10,  D/3
2018-1369, 8,Gary-SUDRAN-25234,74, None, AUSTRALIA, Left, Foil ,Helmut-HELFRICHT-27849,70, None, GERMANY, Right, Sabre , D/7,  V/10
2018-1369, 4,Koh-YAMADA-21346,71, None, JAPAN, Right, Sabre ,Hanns-PRECHTL-33452,75, None, GERMANY, Right, Sabre , D/8,  V/10
2018-1369, 4,Riccardo-CARMINA-25658,70, None, ITALY, Right, Sabre ,Helmut-HELFRICHT-27849,70, None, GERMANY, Right, Sabre , V/10,  D/5
2018-1369, 2,Hanns-PRECHTL-33452,75, None, GERMANY, Right, Sabre ,Riccardo-CARMINA-25658,70, None, ITALY, Right, Sabre , D/7,  V/10
2018-1106, 32,Hans_Martin-RAEKER-31167,53, None, GERMANY, Right, Foil ,Kazuyoshi-ISHII-48116,50, None, JAPAN, Left, None , D/7,  V/10
2018-1106, 32,Laurent-BEL-41678,52, None, FRANCE, Right, Foil ,Alexander-VORONKEVICH-41651,53, None, RUSSIA, Left, Foil , V/10,  D/6
2018-1106, 32,Roman-CHRISTEN-3494,53, None, GERMANY, Left, Foil ,Robert-PAVLOVIC-27960,59, None, CROATIA, Right, Foil , V/10,  D/4
2018-1106, 32,Regis-DEMEER-47951,54, None, FRANCE, Left, None ,Fabio-MIRALDI-33463,56, None, ITALY, Right, Foil , D/3,  V/10
2018-1106, 32,Vladimir-CHIKIN-38887,53, None, RUSSIA, Left, Sabre ,Aliaksandr-NIKALAICHUK-31794,55, None, BELARUS, Right, Foil , V/10,  D/8
2018-1106, 32,Francois-DEBRAND-27767,58, None, FRANCE, Right, None ,Evgeny-BOZHENKO-41691,55, None, CANADA, Right, Foil , V/10,  D/9
2018-1106, 32,John-KISSINGFORD-44924,51, None, USA, Left, Foil ,Donald-DAVIS-41629,52, None, USA, Left, Foil , D/4,  V/10
2018-1106, 32,Attila-CSAK-31638,57, None, HUNGARY, Right, Foil ,Fabrizio-CAPELLINI-31458,57, None, ITALY, Left, None , D/6,  V/10
2018-1106, 32,Alan-CHERNOMASHENTSEV-47974,52, None, USA, Left, None ,Kola-ABIDOGUN-3077,52, None, GREAT BRITAIN, Right, Foil , D/2,  V/10
2018-1106, 32,Jesus_Manuel-VILLADONIGA-28949,51, None, SPAIN, Right, Foil ,Peter-BARRY-31358,58, None, AUSTRALIA, Left, Foil , V/10,  D/7
2018-1106, 32,Roberto-CODON_MIRAVALLE-427,53, None, SPAIN, Right, Epée ,Peter-MARDUCHAJEW-25633,55, None, GERMANY, Right, Foil , D/6,  V/10
2018-1106, 32,Peer_Uwe-PETERS-643,51, None, GERMANY, Right, Foil ,Dino-VANNUCCI-44825,51, None, ITALY, Right, Foil , V/10,  D/5
2018-1106, 32,Masayoshi-KONDOH-44841,51, None, JAPAN, Right, Foil ,Robert-MALICS-48193,50, None, HUNGARY, Right, None , V/8,  D/7
2018-1106, 32,Igor-TARASOV-35702,54, None, RUSSIA, Left, Foil ,Thomas-AKERBERG-6168,59, None, SWEDEN, Right, Foil , V/10,  D/7
2018-1106, 32,Ola-PETERSTRAND-29288,54, None, SWEDEN, Left, Foil ,Michael-MCKAY-36103,51, None, GREAT BRITAIN, Right, Foil , V/4,  D/3
2018-1106, 16,Kazuyoshi-ISHII-48116,50, None, JAPAN, Left, None ,Laurent-BEL-41678,52, None, FRANCE, Right, Foil , D/6,  V/10
2018-1106, 16,Roman-CHRISTEN-3494,53, None, GERMANY, Left, Foil ,Fabio-MIRALDI-33463,56, None, ITALY, Right, Foil , V/10,  D/5
2018-1106, 16,Vladimir-CHIKIN-38887,53, None, RUSSIA, Left, Sabre ,Francois-DEBRAND-27767,58, None, FRANCE, Right, None , D/2,  V/10
2018-1106, 16,Fabrizio-CAPELLINI-31458,57, None, ITALY, Left, None ,Kola-ABIDOGUN-3077,52, None, GREAT BRITAIN, Right, Foil , D/8,  V/10
2018-1106, 16,Jesus_Manuel-VILLADONIGA-28949,51, None, SPAIN, Right, Foil ,Peter-MARDUCHAJEW-25633,55, None, GERMANY, Right, Foil , V/10,  D/9
2018-1106, 16,Peer_Uwe-PETERS-643,51, None, GERMANY, Right, Foil ,Masayoshi-KONDOH-44841,51, None, JAPAN, Right, Foil , D/8,  V/10
2018-1106, 16,Igor-TARASOV-35702,54, None, RUSSIA, Left, Foil ,Ola-PETERSTRAND-29288,54, None, SWEDEN, Left, Foil , V/7,  D/6
2018-1106, 8,Laurent-BEL-41678,52, None, FRANCE, Right, Foil ,Roman-CHRISTEN-3494,53, None, GERMANY, Left, Foil , D/1,  V/10
2018-1106, 8,Kola-ABIDOGUN-3077,52, None, GREAT BRITAIN, Right, Foil ,Jesus_Manuel-VILLADONIGA-28949,51, None, SPAIN, Right, Foil , V/10,  D/2
2018-1106, 8,Masayoshi-KONDOH-44841,51, None, JAPAN, Right, Foil ,Igor-TARASOV-35702,54, None, RUSSIA, Left, Foil , D/8,  V/10
2018-1106, 4,Roman-CHRISTEN-3494,53, None, GERMANY, Left, Foil ,Francois-DEBRAND-27767,58, None, FRANCE, Right, None , V/10,  D/0
2018-1106, 4,Kola-ABIDOGUN-3077,52, None, GREAT BRITAIN, Right, Foil ,Igor-TARASOV-35702,54, None, RUSSIA, Left, Foil , V/10,  D/2
2018-1106, 2,Roman-CHRISTEN-3494,53, None, GERMANY, Left, Foil ,Kola-ABIDOGUN-3077,52, None, GREAT BRITAIN, Right, Foil , V/10,  D/3
2018-1357, 32,Astrid-KIRCHEIS-19332,63, None, GERMANY, Right, Foil ,Caryl-OLIVER-23127,66, None, GREAT BRITAIN, Right, Epée , V/10,  D/6
2018-1357, 32,Annabelle-BALLARD-21338,63, None, AUSTRALIA, Right, Foil ,Brigitte-DELACOUR-11217,66, None, FRANCE, Right, Foil , D/3,  V/10
2018-1357, 32,Caroline-RICH-47969,60, None, USA, Right, None ,Yoriko-YAMADA-11201,66, None, JAPAN, Right, None , V/10,  D/3
2018-1357, 32,Corinne-AUBAILLY-2696,63, None, FRANCE, Left, Sabre ,Jujie-LUAN-234,60, None, CANADA, Left, Foil , D/5,  V/10
2018-1357, 32,Dagmar-FISCHER-23324,61, None, GERMANY, Left, Epée ,Johanna-NYLUND-48031,65, None, FINLAND, Right, None , V/4,  D/3
2018-1357, 32,Denise-LIEFERT-41514,60, None, SWITZERLAND, Right, Epée ,Annick-MARTIN-8872,66, None, FRANCE, Right, Epée , V/4,  D/3
2018-1357, 32,Fiona-HALDANE-3201,68, None, GREAT BRITAIN, Left, None ,Adriana-ALBINI-29583,63, None, ITALY, Right, Sabre , D/5,  V/7
2018-1357, 32,Jane-CLAYTON-19232,64, None, GREAT BRITAIN, Right, Foil ,Gianna-CIRILLO-19254,62, None, ITALY, Right, Foil , V/8,  D/7
2018-1357, 32,Karin-JANSEN-11314,65, None, GERMANY, Right, Sabre ,Julie-SEGGIE-1545,62, None, AUSTRALIA, Right, Epée , V/10,  D/9
2018-1357, 32,Isobel-ELLIS-35884,60, None, AUSTRALIA, Left, Epée ,Agota-BALOT-15645,65, None, AUSTRIA, Right, Epée , D/4,  V/10
2018-1357, 32,Doris-VON_MURALT-33353,65, 564, SWITZERLAND, Left, Epée ,Patricia-REGUIGNE-21293,61, None, FRANCE, Right, Sabre , V/10,  D/8
2018-1357, 32,Cledola-TELLO-23242,65, None, BRAZIL, Right, Epée ,Frances-SLOAN_SAINAS-38813,61, None, CANADA, Right, Epée , D/4,  V/10
2018-1357, 32,Ludmila-CHERNOVA-11394,61, None, RUSSIA, Right, Foil ,Gianna-DELLA_CORTE-23172,61, None, ITALY, Left, Epée , V/4,  D/1
2018-1357, 32,Antonella-GERVASINI-27679,60, None, ITALY, Right, Epée ,Ernone-KOLCZONAY-36409,63, None, HUNGARY, Right, Epée , V/10,  D/9
2018-1357, 32,Dagmar-HEINZELMANN-38651,63, None, GERMANY, Right, Epée ,Ibolya-HOFFMANN-23305,65, None, HUNGARY, Right, Epée , D/7,  V/10
2018-1357, 32,Jane_S-HUTCHISON-3229,61, None, GREAT BRITAIN, Right, Sabre ,Elizabeth-KOCAB-29782,66, None, USA, Right, Epée , D/2,  V/10
2018-1357, 16,Astrid-KIRCHEIS-19332,63, None, GERMANY, Right, Foil ,Brigitte-DELACOUR-11217,66, None, FRANCE, Right, Foil , V/10,  D/8
2018-1357, 16,Caroline-RICH-47969,60, None, USA, Right, None ,Jujie-LUAN-234,60, None, CANADA, Left, Foil , D/9,  V/10
2018-1357, 16,Dagmar-FISCHER-23324,61, None, GERMANY, Left, Epée ,Denise-LIEFERT-41514,60, None, SWITZERLAND, Right, Epée , D/5,  V/6
2018-1357, 16,Adriana-ALBINI-29583,63, None, ITALY, Right, Sabre ,Jane-CLAYTON-19232,64, None, GREAT BRITAIN, Right, Foil , V/10,  D/7
2018-1357, 16,Karin-JANSEN-11314,65, None, GERMANY, Right, Sabre ,Agota-BALOT-15645,65, None, AUSTRIA, Right, Epée , D/9,  V/10
2018-1357, 16,Doris-VON_MURALT-33353,65, 564, SWITZERLAND, Left, Epée ,Frances-SLOAN_SAINAS-38813,61, None, CANADA, Right, Epée , V/10,  D/3
2018-1357, 16,Ludmila-CHERNOVA-11394,61, None, RUSSIA, Right, Foil ,Antonella-GERVASINI-27679,60, None, ITALY, Right, Epée , V/10,  D/7
2018-1357, 16,Ibolya-HOFFMANN-23305,65, None, HUNGARY, Right, Epée ,Elizabeth-KOCAB-29782,66, None, USA, Right, Epée , D/9,  V/10
2018-1357, 8,Astrid-KIRCHEIS-19332,63, None, GERMANY, Right, Foil ,Jujie-LUAN-234,60, None, CANADA, Left, Foil , D/7,  V/10
2018-1357, 8,Denise-LIEFERT-41514,60, None, SWITZERLAND, Right, Epée ,Adriana-ALBINI-29583,63, None, ITALY, Right, Sabre , D/3,  V/6
2018-1357, 8,Agota-BALOT-15645,65, None, AUSTRIA, Right, Epée ,Doris-VON_MURALT-33353,65, 564, SWITZERLAND, Left, Epée , V/4,  D/3
2018-1357, 8,Ludmila-CHERNOVA-11394,61, None, RUSSIA, Right, Foil ,Elizabeth-KOCAB-29782,66, None, USA, Right, Epée , D/6,  V/7
2018-1357, 4,Jujie-LUAN-234,60, None, CANADA, Left, Foil ,Adriana-ALBINI-29583,63, None, ITALY, Right, Sabre , V/10,  D/4
2018-1357, 4,Agota-BALOT-15645,65, None, AUSTRIA, Right, Epée ,Elizabeth-KOCAB-29782,66, None, USA, Right, Epée , D/4,  V/10
2018-1357, 2,Jujie-LUAN-234,60, None, CANADA, Left, Foil ,Elizabeth-KOCAB-29782,66, None, USA, Right, Epée , D/4,  V/9
2018-1365, 32,Maurizio-GALVAN-14314,64, None, ITALY, Right, Foil ,Davide-FERRARIO-21330,62, None, ITALY, Right, Foil , V/6,  D/2
2018-1365, 32,Francesco-TIBERI-14568,64, None, ITALY, Left, Foil ,Thierry-SOUMAGNE-186,65, None, BELGIUM, Right, None , V/8,  D/3
2018-1365, 32,Philip-LEE-12400,61, None, IRELAND, Right, Foil ,Claude-LE_MONNIER-16892,65, None, FRANCE, Right, Foil , V/9,  D/7
2018-1365, 32,Thomas-LUTTON-11268,65, None, USA, Right, Foil ,Francois-LECUYER-23150,60, None, FRANCE, Right, None , D/8,  V/10
2018-1365, 32,Boris-AGRONOVITCH-7799,61, None, ISRAEL, Right, None ,Philippe-BENNETT-27911,64, None, USA, Right, Foil , V/10,  D/5
2018-1365, 32,Pierre-KISSEL-33482,66, None, FRANCE, Right, None ,Koichi-HIRUKAWA-15357,65, None, JAPAN, Right, Foil , D/7,  V/10
2018-1365, 32,Titus-FOERSTER-23327,61, None, GERMANY, Right, Foil ,Michael-MEDHURST-47703,62, None, GREAT BRITAIN, Right, None , V/10,  D/7
2018-1365, 32,Tamas-PENTEK-27720,60, None, HUNGARY, Right, Foil ,Kenichi-UMEZAWA-35736,61, None, JAPAN, Left, Foil , D/4,  V/10
2018-1365, 32,Takumi-OBA-41652,66, None, JAPAN, Right, Foil ,Leonardo-BELLI-47935,61, None, ITALY, Right, None , V/10,  D/3
2018-1365, 32,Richard-PURDIE-20689,69, None, AUSTRALIA, Right, Epée ,Robert-BLASCHKA-170,60, None, AUSTRIA, Left, Foil , D/3,  V/10
2018-1365, 32,Joseph-STREB-9020,66, None, USA, Right, Foil ,Jean_Pierre-MION-16890,65, None, FRANCE, Right, Foil , V/10,  D/4
2018-1365, 32,Imre-SZABO-33568,62, None, HUNGARY, Right, Foil ,Dominique-LUY-23293,61, None, SWITZERLAND, Right, Foil , D/8,  V/10
2018-1365, 32,Henri-DARRICAU-38590,63, None, USA, Right, Foil ,Hans_Georg-BRINKMANN-7500,62, None, GERMANY, Right, None , V/10,  D/2
2018-1365, 32,Graham-PAYNE-5295,64, None, NEW ZEALAND, Left, Epée ,Yury-SHVARTS-25775,60, None, RUSSIA, Right, None , D/5,  V/10
2018-1365, 32,Anthony-BARTLETT-17337,63, None, GREAT BRITAIN, Right, Foil ,Yutaka-YAMAZAKI-14289,65, None, JAPAN, Right, Epée , D/8,  V/10
2018-1365, 32,Svetoslav-MARINOV-16978,63, None, BULGARIA, Left, Epée ,Paul-WEDGE-36097,64, None, GREAT BRITAIN, Right, Foil , D/3,  V/10
2018-1365, 16,Maurizio-GALVAN-14314,64, None, ITALY, Right, Foil ,Francesco-TIBERI-14568,64, None, ITALY, Left, Foil , V/9,  D/7
2018-1365, 16,Philip-LEE-12400,61, None, IRELAND, Right, Foil ,Francois-LECUYER-23150,60, None, FRANCE, Right, None , D/6,  V/8
2018-1365, 16,Boris-AGRONOVITCH-7799,61, None, ISRAEL, Right, None ,Koichi-HIRUKAWA-15357,65, None, JAPAN, Right, Foil , V/10,  D/7
2018-1365, 16,Titus-FOERSTER-23327,61, None, GERMANY, Right, Foil ,Kenichi-UMEZAWA-35736,61, None, JAPAN, Left, Foil , D/2,  V/10
2018-1365, 16,Takumi-OBA-41652,66, None, JAPAN, Right, Foil ,Robert-BLASCHKA-170,60, None, AUSTRIA, Left, Foil , D/2,  V/10
2018-1365, 16,Joseph-STREB-9020,66, None, USA, Right, Foil ,Dominique-LUY-23293,61, None, SWITZERLAND, Right, Foil , D/9,  V/10
2018-1365, 16,Henri-DARRICAU-38590,63, None, USA, Right, Foil ,Yury-SHVARTS-25775,60, None, RUSSIA, Right, None , D/9,  V/10
2018-1365, 16,Yutaka-YAMAZAKI-14289,65, None, JAPAN, Right, Epée ,Paul-WEDGE-36097,64, None, GREAT BRITAIN, Right, Foil , D/2,  V/10
2018-1365, 8,Maurizio-GALVAN-14314,64, None, ITALY, Right, Foil ,Francois-LECUYER-23150,60, None, FRANCE, Right, None , V/10,  D/5
2018-1365, 8,Boris-AGRONOVITCH-7799,61, None, ISRAEL, Right, None ,Kenichi-UMEZAWA-35736,61, None, JAPAN, Left, Foil , D/6,  V/10
2018-1365, 8,Robert-BLASCHKA-170,60, None, AUSTRIA, Left, Foil ,Dominique-LUY-23293,61, None, SWITZERLAND, Right, Foil , V/10,  D/4
2018-1365, 8,Yury-SHVARTS-25775,60, None, RUSSIA, Right, None ,Paul-WEDGE-36097,64, None, GREAT BRITAIN, Right, Foil , V/10,  D/8
2018-1365, 4,Maurizio-GALVAN-14314,64, None, ITALY, Right, Foil ,Kenichi-UMEZAWA-35736,61, None, JAPAN, Left, Foil , D/7,  V/8
2018-1365, 4,Robert-BLASCHKA-170,60, None, AUSTRIA, Left, Foil ,Yury-SHVARTS-25775,60, None, RUSSIA, Right, None , D/3,  V/10
2018-1365, 2,Kenichi-UMEZAWA-35736,61, None, JAPAN, Left, Foil ,Yury-SHVARTS-25775,60, None, RUSSIA, Right, None , D/9,  V/10
2018-1103, 32,Ingrid-HESKETT-36279,51, 514, GREAT BRITAIN, Right, Epée ,Nathalia-CHALON-47750,50, None, SWITZERLAND, Right, None , V/10,  D/6
2018-1103, 32,Christine-ZOPPKE-20749,52, None, GERMANY, Left, Sabre ,Sharrie-ZAFFT-48233,51, None, USA, Right, None , V/10,  D/5
2018-1103, 32,Bettina-FICHTEL-41761,52, None, GERMANY, Right, Epée ,Varpu-WIENS-41582,52, None, FINLAND, Right, Foil , V/10,  D/5
2018-1103, 32,Fabrizia-ALESSANDRINI-41931,54, None, ITALY, Right, Epée ,Ewa-BOROWA-38799,53, None, ITALY, Right, Epée , D/8,  V/10
2018-1103, 32,Luisa-MILANOLI-4582,52, None, ITALY, Right, Epée ,Pia-BJORK-41770,53, None, SWEDEN, Right, Epée , D/8,  V/10
2018-1103, 32,Therese-LORENZ-1644,50, 278, AUSTRIA, Right, Epée ,Judit-GYIURKAN-39024,53, None, HUNGARY, Right, Epée , D/9,  V/10
2018-1103, 32,Frauke-HOHLBEIN-10346,56, None, GERMANY, Right, Epée ,Cristina-FORD-33328,56, None, USA, Right, Epée , V/10,  D/4
2018-1103, 32,Amy-MONTOYA-33329,57, None, USA, Right, None ,Pia-ALBERTSON-38684,53, 395, SWEDEN, Right, Epée , D/6,  V/10
2018-1103, 32,Marie_Odile-JEAN_CHARLES-47952,53, None, FRANCE, Right, None ,Fabienne-BROUSSE_BRUNEL-41676,53, None, FRANCE, Left, Epée , V/10,  D/4
2018-1103, 32,Arianne-MOSER-38583,53, None, SWITZERLAND, Right, Epée ,Rosa_Maria-CANO_DIOSA-2418,53, None, SPAIN, Right, Epée , D/6,  V/10
2018-1103, 32,Lisa-HUZEL-41766,51, None, CANADA, Right, Epée ,Ynet-VAN_DER_VEEN-48167,51, None, NETHERLANDS, Right, None , D/4,  V/10
2018-1103, 32,Paula-SOITIALA-11780,55, None, FINLAND, Right, Epée ,Ka_Lai-HO-3992,50, None, HONG KONG, Right, Epée , D/8,  V/10
2018-1103, 32,Claire-DUCHNOWSKI-44991,51, None, FRANCE, Right, Epée ,Marianela-SEQUERA-38972,53, None, VENEZUELA, Right, None , V/10,  D/2
2018-1103, 32,Liset-REINECKE-39063,56, None, NETHERLANDS, Right, None ,Hildegard-STROHMEYER-9461,52, None, AUSTRIA, Right, Epée , D/4,  V/10
2018-1103, 32,Sarah-OSVATH-1537,55, None, AUSTRALIA, Right, Epée ,Dorothea-TANZMEISTER-1697,50, 528, AUSTRIA, Right, Sabre , D/7,  V/10
2018-1103, 32,Lena-TALLROTH_KOCK-17274,54, None, FINLAND, Right, Epée ,Carolin-KOLB-48021,53, None, GERMANY, Right, None , D/6,  V/10
2018-1103, 16,Ingrid-HESKETT-36279,51, 514, GREAT BRITAIN, Right, Epée ,Christine-ZOPPKE-20749,52, None, GERMANY, Left, Sabre , V/10,  D/8
2018-1103, 16,Bettina-FICHTEL-41761,52, None, GERMANY, Right, Epée ,Ewa-BOROWA-38799,53, None, ITALY, Right, Epée , D/3,  V/7
2018-1103, 16,Pia-BJORK-41770,53, None, SWEDEN, Right, Epée ,Judit-GYIURKAN-39024,53, None, HUNGARY, Right, Epée , D/9,  V/10
2018-1103, 16,Frauke-HOHLBEIN-10346,56, None, GERMANY, Right, Epée ,Pia-ALBERTSON-38684,53, 395, SWEDEN, Right, Epée , D/6,  V/7
2018-1103, 16,Marie_Odile-JEAN_CHARLES-47952,53, None, FRANCE, Right, None ,Rosa_Maria-CANO_DIOSA-2418,53, None, SPAIN, Right, Epée , V/7,  D/6
2018-1103, 16,Ynet-VAN_DER_VEEN-48167,51, None, NETHERLANDS, Right, None ,Ka_Lai-HO-3992,50, None, HONG KONG, Right, Epée , V/10,  D/7
2018-1103, 16,Claire-DUCHNOWSKI-44991,51, None, FRANCE, Right, Epée ,Hildegard-STROHMEYER-9461,52, None, AUSTRIA, Right, Epée , V/10,  D/9
2018-1103, 16,Dorothea-TANZMEISTER-1697,50, 528, AUSTRIA, Right, Sabre ,Carolin-KOLB-48021,53, None, GERMANY, Right, None , V/10,  D/8
2018-1103, 8,Ingrid-HESKETT-36279,51, 514, GREAT BRITAIN, Right, Epée ,Ewa-BOROWA-38799,53, None, ITALY, Right, Epée , D/6,  V/10
2018-1103, 8,Judit-GYIURKAN-39024,53, None, HUNGARY, Right, Epée ,Pia-ALBERTSON-38684,53, 395, SWEDEN, Right, Epée , D/5,  V/10
2018-1103, 8,Marie_Odile-JEAN_CHARLES-47952,53, None, FRANCE, Right, None ,Ynet-VAN_DER_VEEN-48167,51, None, NETHERLANDS, Right, None , D/9,  V/10
2018-1103, 8,Claire-DUCHNOWSKI-44991,51, None, FRANCE, Right, Epée ,Dorothea-TANZMEISTER-1697,50, 528, AUSTRIA, Right, Sabre , V/8,  D/6
2018-1103, 4,Ewa-BOROWA-38799,53, None, ITALY, Right, Epée ,Pia-ALBERTSON-38684,53, 395, SWEDEN, Right, Epée , D/6,  V/7
2018-1103, 4,Ynet-VAN_DER_VEEN-48167,51, None, NETHERLANDS, Right, None ,Claire-DUCHNOWSKI-44991,51, None, FRANCE, Right, Epée , D/2,  V/10
2018-1103, 2,Pia-ALBERTSON-38684,53, 395, SWEDEN, Right, Epée ,Claire-DUCHNOWSKI-44991,51, None, FRANCE, Right, Epée , V/9,  D/8
2018-1358, 32,Barbel-GORIUS-8908,77, None, GERMANY, Left, Foil ,Bonnie-AHER-19291,70, None, USA, Right, None , D/6,  V/7
2018-1358, 32,Annegret-HAMANN-27860,74, None, GERMANY, Right, Sabre ,Sandra-SCHWARZ-41604,71, None, AUSTRALIA, Right, Sabre , D/7,  V/7
2018-1358, 32,Maria-VERSEGI-48197,71, None, HUNGARY, Right, None ,Carole-SEHEULT-3357,76, None, GREAT BRITAIN, Right, Epée , V/10,  D/8
2018-1358, 32,Marie_Josephe-LEPELTIER-2918,70, None, FRANCE, Right, None ,Maria-CAPRONI-47947,75, None, ITALY, Right, None , V/10,  D/3
2018-1358, 32,Oksun_Gemin-CHANNING-44807,71, None, USA, Left, Foil ,Martine-SCHIRMER-3029,70, None, FRANCE, Right, None , D/9,  V/10
2018-1358, 32,Janet-COOKSEY-3152,78, None, GREAT BRITAIN, Left, Epée ,Margaret-MYERS-3303,71, None, GREAT BRITAIN, Right, Epée , V/10,  D/4
2018-1358, 32,Brigitte-GREUNKE-3565,76, None, GERMANY, Right, Sabre ,Seija-POLKKO-26119,71, None, FINLAND, Right, Epée , V/10,  D/6
2018-1358, 32,Susan-UFF-33327,70, None, GREAT BRITAIN, Left, None ,Judith-HENDRICKS-1610,73, None, AUSTRIA, Right, Foil , V/10,  D/4
